5.7325492153970945,29.958933,140.93684248239265
0.12121672652320314,13.943035,262.3150218573224
0.008207056887909576,60.0,236.67375647234968
0.02422456760067461,115.93642,291.40961838555165
0.02443503575633684,15.5854435,266.552647512584
0.02546029670093627,57.96821,168.2981094006698
0.9661046733327704,29.455626,25.233051237762247
0.024748092938699725,43.47616,51.701669939050255
0.6206726280381601,28.43973,263.68028046025563
0.3108107431381487,86.95232,284.56598348890736
5.564958537906886e-38,42.92714,358.95033581299907
0.01752560406987749,12.854286,179.82334242300732
0.027565369282297327,1.0980331,95.17471593684608
1.9621922453921066,15.0,164.5350744048313
0.02733912626258675,0.5443747,221.9996503586752
0.10015806055665015,27.895355,164.70298721101773
2.3830265825881107,28.984104,293.80577346105946
0.026903986239525213,90.0,135.1686325825985
1.1682817832264503,15.041069,323.68468344930255
6.552872368499287e-35,13.398661,303.93514533003
1.0160651846007525,14.958931,359.99999999999994
0.015140980887416744,14.496694,124.32051456456766
0.8588857339230618,30.082138,359.996194825121
0.006598555009662238,13.471515,359.99999999999994
3.405271296559174e-35,27.968208,303.10859240632885
0.03398906609501216,58.984104,182.9891052724555
10.57309860670354,30.0,305.86723967684907
0.41281793085356766,28.512583,71.63881950615696
0.015056242907540136,31.015896,106.18885611783932
0.0311766625258749,57.423832,109.42692731175556
0.1515144955028644,44.025173,108.16102988528309
0.20613683059041227,0.0410686,147.12459024001035
8.111629826586608e-38,0.0821373,171.7346378892358
1.1718035645343123,29.528479,170.56681856649
4.798649174559385,30.041067,125.3055911498945
3.3977023049883204e-37,16.139101,357.23654817991945
0.031206032252402996,1.0158958,160.48423715326948
